Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
25 01 2018 08:40,0,10.9105596542358,3239.94085600458,35.2392692565917
25 01 2018 08:50,0,10.9265098571777,3245.87312580245,35.2624702453613
25 01 2018 09:00,0,10.6582098007202,3137.9293265722,36.091381072998
25 01 2018 09:10,0,10.7626104354858,3182.0258642974,38.475830078125
25 01 2018 09:20,0,10.9106502532958,3239.97472055647,32.0934104919433
25 01 2018 09:30,0,9.19714927673339,2271.78117686796,31.059700012207
25 01 2018 09:40,0,9.28387546539306,2328.36236426839,35.8528213500976
25 01 2018 09:50,0,9.18559646606445,2264.25862319974,38.4900512695312
25 01 2018 10:00,0,9.12610721588134,2225.58409313998,29.7921504974365
25 01 2018 10:10,0,8.73474502563476,1974.59751044714,30.4247303009033
25 01 2018 10:20,0,9.38337707519531,2393.47816119596,31.3111991882324
25 01 2018 10:30,0,9.9557466506958,2764.2781142319,34.9357299804687
25 01 2018 10:40,0,8.94275474548339,2107.15461644805,33.6991004943847
25 01 2018 10:50,0,10.1784696578979,2898.16933842736,29.0065593719482
25 01 2018 11:00,0,9.66972637176513,2569.04251820817,33.1451606750488
25 01 2018 11:10,0,9.19193744659423,2268.38706186548,32.068790435791
25 01 2018 11:20,0,8.50647544860839,1831.98826198821,33.6019897460937
25 01 2018 11:30,0,9.01404953002929,2153.05201376024,25.9373798370361
25 01 2018 11:40,0,10.0949602127075,2849.74617586683,32.3072204589843
25 01 2018 11:50,0,8.33736515045166,1728.70117185274,33.4550399780273
25 01 2018 12:00,0,8.73814487457275,1976.74586217281,31.9106998443603
25 01 2018 12:10,0,9.24086761474609,2300.28040661214,35.9808006286621
25 01 2018 12:20,0,9.14502143859863,2237.86879895675,28.6490993499755
25 01 2018 12:30,0,10.0629501342773,2830.62558731539,28.6665000915527
25 01 2018 12:40,0,9.74934864044189,2626.14257494001,29.9559593200683
25 01 2018 12:50,0,9.35339164733886,2373.83611239465,28.6772499084472
25 01 2018 13:00,0,9.10743618011474,2213.4685385155,32.8806800842285
25 01 2018 13:10,0,9.17296123504638,2256.03555830693,37.7106399536132
25 01 2018 13:20,0,8.82939052581787,2034.64064573335,31.1034507751464
25 01 2018 13:30,0,10.1248703002929,2867.33058730329,32.8726081848144
25 01 2018 13:40,0,10.1701002120971,2893.41037163203,37.5231895446777
25 01 2018 13:50,0,10.0914297103881,2847.65265223813,34.9374504089355
25 01 2018 14:00,0,10.1054801940917,2855.96186553222,33.1215209960937
25 01 2018 14:10,0,9.68456554412841,2579.84969882394,32.7985687255859
25 01 2018 14:20,0,10.2682399749755,2947.919754922,34.6403884887695
25 01 2018 14:30,0,9.09931945800781,2208.2052093957,31.415470123291
25 01 2018 14:40,0,10.4916400909423,3061.79263773489,35.4172782897949
25 01 2018 14:50,0,8.96277618408203,2120.02239188889,38.0767593383789
25 01 2018 15:00,0,9.26841354370117,2318.26159362975,36.4864616394042
25 01 2018 15:10,0,8.93184185028076,2100.14823807189,39.9202804565429
25 01 2018 15:20,0,9.80234146118164,2662.95074130204,36.4336700439453
25 01 2018 15:30,0,9.18571376800537,2264.33498506327,37.1387100219726
25 01 2018 15:40,0,9.02167415618896,2157.97268788325,36.798728942871
25 01 2018 15:50,0,8.84316635131835,2043.41934988001,36.9990196228027
25 01 2018 16:00,0,8.7442512512207,1980.60610431801,37.1696510314941
25 01 2018 16:10,0,8.94457530975341,2108.32397708278,36.4721603393554
25 01 2018 16:20,0,8.27946090698242,1693.86118787545,35.4612998962402
25 01 2018 16:30,0,8.83889865875244,2040.69872135135,33.5995407104492
25 01 2018 16:40,0,8.60426139831542,1892.66677285331,34.2027511596679
25 01 2018 16:50,0,7.41450023651123,1214.07309452411,34.7583312988281
25 01 2018 17:00,0,8.68969440460205,1946.19334651144,31.8293991088867
25 01 2018 17:10,0,9.90456867218017,2731.32357863548,33.2531089782714
25 01 2018 17:20,0,8.44366741180419,1793.37165137771,36.7166213989257
25 01 2018 17:30,0,9.19007492065429,2267.17430592935,37.2373390197753
25 01 2018 17:40,0,9.01311302185058,2152.4477794522,35.3913917541503
25 01 2018 17:50,0,8.11286926269531,1595.27955494936,46.2507514953613
25 01 2018 18:00,0,8.14186096191406,1612.25085921137,49.5366783142089
25 01 2018 18:10,0,8.00732040405273,1534.19158647846,37.2307510375976
25 01 2018 18:20,0,8.40795040130615,1771.54357947688,31.7314891815185
25 01 2018 18:30,0,6.80381202697753,930.063938402456,37.4182815551757
25 01 2018 18:40,0,7.27295398712158,1143.75399452877,34.8240089416503
25 01 2018 18:50,0,7.87803220748901,1460.94351812838,35.7346992492675
25 01 2018 19:00,0,8.19628238677978,1644.32255792328,31.3400592803955
25 01 2018 19:10,0,7.20530080795288,1111.15117227903,39.7720985412597
25 01 2018 19:20,0,8.84441184997558,2044.21351986099,47.2073783874511
25 01 2018 19:30,0,9.46158599853515,2444.77024840191,49.0910682678222
25 01 2018 19:40,0,9.89934539794921,2727.91285093122,49.1146812438964
25 01 2018 19:50,0,7.52030992507934,1268.4400463591,43.9032096862792
25 01 2018 20:00,0,8.84730243682861,2046.05694940044,51.8023490905761
25 01 2018 20:10,0,8.05144023895263,1559.59062382377,57.9366111755371
25 01 2018 20:20,0,8.47225856781005,1810.91447970418,61.8225402832031
25 01 2018 20:30,0,9.41483879089355,2414.10217708657,57.2613296508789
25 01 2018 20:40,0,9.02384567260742,2159.37452260362,58.9706687927246
25 01 2018 20:50,0,8.2291555404663,1663.82726238383,59.4363212585449
25 01 2018 21:00,0,9.0680284500122,2187.93544792091,56.5693702697753
25 01 2018 21:10,0,9.61440086364746,2528.0721004278,57.1615104675292
25 01 2018 21:20,0,9.48715114593505,2461.5521136359,51.699951171875
25 01 2018 21:30,0,8.69793224334716,1951.37835328981,45.8652305603027
25 01 2018 21:40,0,8.45734310150146,1801.75509821257,47.1756210327148
25 01 2018 21:50,0,7.09052419662475,1057.26540861623,47.8374710083007
25 01 2018 22:00,0,7.23745584487915,1126.56778664739,46.9434814453125
25 01 2018 22:10,0,7.45874118804931,1236.6572507139,45.2494506835937
25 01 2018 22:20,0,8.93958473205566,2105.11884120347,41.2269401550292
25 01 2018 22:30,0,8.17331218719482,1630.75210661284,43.0194511413574
25 01 2018 22:40,0,7.6004900932312,1310.1931088011,41.9704513549804
25 01 2018 22:50,0,8.82014846801757,2028.75651059041,44.7375183105468
25 01 2018 23:00,0,9.26891899108886,2318.59170098634,43.1664810180664
25 01 2018 23:10,0,8.54901313781738,1858.3033091543,38.7235794067382
25 01 2018 23:20,0,8.8782730102539,2065.83376548692,47.2877311706542
25 01 2018 23:30,0,8.31014347076416,1712.287182923,38.1503982543945
25 01 2018 23:40,0,8.65226936340332,1922.68920268078,32.7713508605957
25 01 2018 23:50,0,8.98927688598632,2137.08043101147,31.4614391326904
26 01 2018 00:00,0,8.55034732818603,1859.13071915032,34.420669555664
26 01 2018 00:10,0,8.04429244995117,1555.46231188593,35.0295791625976
26 01 2018 00:20,0,8.64641857147216,1919.02251128797,44.34859085083
26 01 2018 00:30,0,8.70548820495605,1956.13771866897,36.8671607971191
26 01 2018 00:40,0,8.77600479125976,2000.71315932105,40.4056510925292
26 01 2018 00:50,0,8.82834720611572,2033.97617730727,39.4388389587402
26 01 2018 01:00,0,7.83117294311523,1434.84963592653,38.9783210754394
26 01 2018 01:10,0,7.94170379638671,1496.79161819213,35.8337211608886
26 01 2018 01:20,0,8.65611457824707,1925.10016024341,35.1013107299804
26 01 2018 01:30,0,9.50104045867919,2440.7232623489,36.1813201904296
26 01 2018 01:40,0,10.1726999282836,2894.8908267979,41.251609802246
26 01 2018 01:50,0,8.0345115661621,1549.82159692175,40.7633209228515
26 01 2018 02:00,0,8.64254760742187,1916.59775574723,43.3328018188476
26 01 2018 02:10,0,8.53306484222412,1848.42236556649,37.346939086914
26 01 2018 02:20,0,8.35351753234863,1738.46960302255,45.0812911987304
26 01 2018 02:30,0,7.6537160873413,1338.37209510453,43.2062301635742
26 01 2018 02:40,92.6309814453125,6.36322402954101,753.51983318991,45.8675003051757
26 01 2018 02:50,2085.18896484375,9.62512111663818,2536.0947882561,48.5829696655273
26 01 2018 03:00,11.5191497802734,8.38657569885253,1758.52799713915,47.5675010681152
26 01 2018 03:10,0,8.01681613922119,1539.6412877327,51.1701889038085
26 01 2018 03:20,0,7.52656984329223,1271.66910083781,47.1356887817382
26 01 2018 03:30,1315.40905761718,8.83936405181884,2040.99536222598,51.8629608154296
26 01 2018 03:40,1824.18896484375,8.59798336029052,1888.75169760672,46.0544204711914
26 01 2018 03:50,1929.06494140625,8.86999416351318,2060.54259130937,46.8550605773925
26 01 2018 04:00,2825.94409179687,10.7905302047729,3193.36010206859,48.495361328125
26 01 2018 04:10,2483.8759765625,9.80909442901611,2667.57365701956,43.538890838623
26 01 2018 04:20,936.976684570312,9.96164226531982,2768.02068300541,53.1062698364257
26 01 2018 04:30,185.27180480957,10.2660503387451,2946.73414945104,55.3902893066406
26 01 2018 04:40,0,9.18704032897949,2265.19858393477,51.6112098693847
26 01 2018 04:50,959.140930175781,10.3593597412109,2996.04483654774,49.7176208496093
26 01 2018 05:00,2516.9990234375,10.8932399749755,3233.43152809531,49.5578994750976
26 01 2018 05:10,0,9.3187551498413,2351.16693407315,51.790771484375
26 01 2018 05:20,0,8.46776390075683,1808.15262937268,44.7161788940429
26 01 2018 05:30,0,9.32013034820556,2352.06655440227,44.4069595336914
26 01 2018 05:40,0,9.17908000946044,2260.01711523295,47.5625991821289
26 01 2018 05:50,194.975601196289,9.68768215179443,2582.10979087953,51.3367118835449
26 01 2018 06:00,0,9.28518867492675,2329.2204851799,53.7111091613769
26 01 2018 06:10,1406.59399414062,10.3902797698974,3011.84405756939,52.6774291992187
26 01 2018 06:20,3286.90600585937,10.8808803558349,3228.74304611787,47.8011894226074
30 01 2018 14:40,0,10.559700012207,3093.77917420038,0
30 01 2018 14:50,0,10.2527599334716,2939.50821618118,0
30 01 2018 15:00,0,10.150179862976,2881.99961108172,230.025695800781
30 01 2018 15:10,0,9.88001155853271,2715.21118760788,248.46060180664
30 01 2018 15:20,0,9.25318717956542,2308.32003649001,256.128509521484
30 01 2018 15:30,0,10.0234804153442,2806.61525993864,258.93521118164
30 01 2018 15:40,0,10.792140007019,3194.00779684701,259.697387695312
30 01 2018 15:50,0,11.2916097640991,3365.96916130264,245.483596801757
30 01 2018 16:00,0,12.1374197006225,3541.7205252289,236.451995849609
30 01 2018 16:10,0,12.6496000289916,3588.61960002246,245.291107177734
30 01 2018 16:20,0,12.567509651184,3583.83148994802,248.909194946289
30 01 2018 16:30,0,14.0754404067993,3600,253.510192871093
30 01 2018 16:40,0,0,0,0
30 01 2018 16:50,0,13.8598098754882,3600,0
30 01 2018 17:00,0,13.2255802154541,3600,251.741806030273
30 01 2018 17:10,0,13.7333002090454,3600,250.348007202148
30 01 2018 17:20,0,13.8338499069213,3600,250.408996582031
30 01 2018 17:30,0,13.0806703567504,3600,247.256805419921
30 01 2018 17:40,0,12.8612003326416,3596.36989323453,245.952896118164
30 01 2018 17:50,0,12.3471603393554,3565.9024532262,243.382202148437
30 01 2018 18:00,0,11.7744398117065,3482.43371898651,240.595306396484
30 01 2018 18:10,0,10.9849004745483,3267.08474817506,240.779495239257
30 01 2018 18:20,0,11.361120223999,3385.57981881799,241.47329711914
30 01 2018 18:30,0,10.9553003311157,3256.4306074433,240.736999511718
30 01 2018 18:40,0,11.3304195404052,3377.04152200931,242.313705444335
30 01 2018 18:50,0,11.401720046997,3396.57529692563,243.98550415039
30 01 2018 19:00,0,11.4337997436523,3405.0274052904,248.639205932617
30 01 2018 19:10,0,11.4789495468139,3416.5744045982,251.477706909179
30 01 2018 19:20,0,10.8774404525756,3227.43171794723,250.178497314453
30 01 2018 19:30,0,10.53125,3080.55779040527,253.15559387207
30 01 2018 19:40,0,9.75000381469726,2626.60343288556,257.345611572265
30 01 2018 19:50,0,9.38304805755615,2393.26255854294,257.629791259765
30 01 2018 20:00,0,9.34985160827636,2371.51819689042,261.198211669921
30 01 2018 20:10,0,10.0056295394897,2795.59732547764,256.676086425781
30 01 2018 20:20,0,9.05799293518066,2181.44191724505,261.395294189453
30 01 2018 20:30,0,9.11171245574951,2216.24239083649,265.813598632812
30 01 2018 20:40,0,9.62408542633056,2535.3214811802,274.304412841796
30 01 2018 20:50,0,6.88550281524658,965.268197728659,275.504211425781
30 01 2018 21:00,0,5.86800098419189,581.35744094375,281.278686523437
30 01 2018 21:10,557.769226074218,6.59749317169189,844.657308727078,285.240112304687
30 01 2018 21:20,1034.07299804687,7.04957914352416,1038.46450447433,285.99380493164
30 01 2018 21:30,894.406982421875,6.80827093124389,931.964765591978,295.322509765625
30 01 2018 21:40,1176.31799316406,7.337158203125,1175.29051837421,323.837585449218
30 01 2018 21:50,1238.31396484375,7.62586593627929,1323.58243402315,334.424987792968
30 01 2018 22:00,1251.2080078125,7.61809587478637,1319.4738344027,336.520904541015
30 01 2018 22:10,1223.58605957031,7.43648099899291,1225.25696133788,330.035705566406
30 01 2018 22:20,1289.48095703125,7.67938089370727,1352.0879125332,337.9755859375
30 01 2018 22:30,1915.73400878906,9.01209735870361,2151.79251325068,348.836791992187
30 01 2018 22:40,1864.76904296875,8.76226902008056,1992.00851633973,349.580810546875
30 01 2018 22:50,1268.90002441406,7.60564184188842,1312.9046646636,358.046691894531
30 01 2018 23:00,1377.60595703125,7.78271722793579,1408.13195618886,357.415100097656
30 01 2018 23:10,1434.94604492187,7.86889600753784,1455.83649387621,359.368103027343
30 01 2018 23:20,976.380310058593,7.02666187286376,1028.03627446815,7.50304889678955
30 01 2018 23:30,1250.40405273437,7.51920413970947,1267.87019704981,358.344512939453
30 01 2018 23:40,817.864929199218,6.59661817550659,844.305528119329,354.58999633789
30 01 2018 23:50,700.501281738281,6.33417415618896,742.638659501604,349.678985595703
31 01 2018 00:00,1340.30395507812,7.64846277236938,1335.57482250043,357.672393798828
31 01 2018 00:10,933.123291015625,6.85649299621582,952.674170798327,0.505927979946136
31 01 2018 00:20,576.870971679687,6.02665901184082,633.019985317991,359.90591430664
31 01 2018 00:30,359.028289794921,5.17643880844116,380.557042815332,3.76794099807739
31 01 2018 00:40,320.979614257812,5.07828283309936,355.466528383411,9.71814346313476
31 01 2018 00:50,296.469909667968,5.15013599395751,373.757648171592,12.0854501724243
31 01 2018 01:00,291.134094238281,5.06454277038574,352.015352472915,18.4866008758544
31 01 2018 01:10,332.790985107421,5.22142696380615,392.317933519503,15.9306201934814
31 01 2018 01:20,257.234008789062,4.85884618759155,302.064937447639,22.94234085083
31 01 2018 01:30,141.447601318359,4.32040882110595,184.923026164521,29.4151306152343
31 01 2018 01:40,104.782096862792,4.06493186950683,135.149855871639,35.6166305541992
31 01 2018 01:50,163.109802246093,4.40783214569091,202.74155533079,35.3265304565429
31 01 2018 02:00,87.6139831542968,4.06164598464965,134.530417885145,40.4557609558105
31 01 2018 02:10,63.774299621582,3.81510305404663,95.2347368267838,34.8998985290527
31 01 2018 02:20,0,1.83401894569396,0,37.8333892822265
31 01 2018 02:30,0,1.90673995018005,0,28.2332000732421
31 01 2018 02:40,0,1.59064197540283,0,27.5130500793457
31 01 2018 02:50,0,2.37118411064147,0,63.6746482849121
31 01 2018 03:00,0,0.816589772701263,0,284.157501220703
31 01 2018 03:10,0,1.25675499439239,0,78.2666778564453
31 01 2018 03:20,0,1.35600101947784,0,228.771606445312
31 01 2018 03:30,0,1.88496100902557,0,229.362106323242
31 01 2018 03:40,0,1.83823204040527,0,303.180908203125
31 01 2018 03:50,0,1.04564201831817,0,351.520202636718
31 01 2018 04:00,0,0.820318698883056,0,317.836303710937
31 01 2018 04:10,0,0.641027510166168,0,18.933120727539
31 01 2018 04:20,0,0.3991759121418,0,42.3904685974121
31 01 2018 04:30,0,0.515336573123931,0,25.4430198669433
31 01 2018 04:40,0,0.755040526390075,0,21.2228603363037
31 01 2018 04:50,0,1.24076700210571,0,291.651702880859
31 01 2018 05:00,0,2.48463106155395,0,310.086486816406
31 01 2018 05:10,0,1.93125998973846,0,311.813293457031
31 01 2018 05:20,0,1.06276905536651,0,289.297485351562
31 01 2018 05:30,0,1.64575397968292,0,259.304992675781
31 01 2018 05:40,0,2.48908901214599,0,254.471801757812
31 01 2018 05:50,0,2.90126299858093,0,246.398300170898
31 01 2018 06:00,0,2.97018790245056,0,248.418106079101
31 01 2018 06:10,0,2.90245509147644,0,247.477798461914
31 01 2018 06:20,0,2.95120310783386,0,266.257995605468
31 01 2018 06:30,0,3.16192293167114,23.2790566775548,269.665008544921
31 01 2018 06:40,0,2.99180698394775,0,252.961196899414
31 01 2018 06:50,0,3.01529097557067,16.508016332974,242.085906982421
31 01 2018 07:00,0,2.44351601600646,0,242.927307128906
31 01 2018 07:10,0,2.01396107673645,0,251.914001464843
31 01 2018 07:20,0,1.61390197277069,0,250.620895385742
31 01 2018 07:30,0,1.82670497894287,0,248.848098754882
31 01 2018 07:40,0,2.61505889892578,0,260.246795654296
31 01 2018 07:50,0,3.04477405548095,17.5931470589276,256.384490966796
31 01 2018 08:00,0,3.24257707595825,28.4699574531005,245.094802856445
31 01 2018 08:10,0,2.86743688583374,0,226.991302490234
31 01 2018 08:20,0,2.40007090568542,0,230.369400024414
31 01 2018 08:30,0,2.56520199775695,0,245.693206787109
31 01 2018 08:40,0,2.85659503936767,0,259.269287109375
31 01 2018 08:50,0,2.5376660823822,0,290.948791503906
31 01 2018 09:00,0,2.75773811340332,0,267.155090332031
31 01 2018 09:10,0,2.90151691436767,0,253.711303710937
31 01 2018 09:20,0,3.12562108039855,21.282327039994,249.573501586914
31 01 2018 09:30,0,2.59871697425842,0,268.999908447265
31 01 2018 09:40,0,2.80631303787231,0,265.88150024414
31 01 2018 09:50,0,2.47512888908386,0,262.776794433593
31 01 2018 10:00,0,3.11462688446044,20.7192061140231,267.689086914062
31 01 2018 10:10,0,2.68977689743041,0,291.903991699218
31 01 2018 10:20,0,2.74040102958679,0,284.076599121093
31 01 2018 10:30,0,2.73466110229492,0,236.27229309082
31 01 2018 10:40,0,2.19358992576599,0,226.534896850585
